Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
24/04/2025,08:19:52,24/04/2025,07:29:24,8674886293973,0x65ba,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11476,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1d18,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:29:24
24/04/2025,08:19:53,24/04/2025,07:29:39,8674886293973,0x65bb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11504,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1d27,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:29:39
24/04/2025,08:19:53,24/04/2025,07:29:54,8674886293973,0x65bc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11504,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1d36,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:29:54
24/04/2025,08:19:54,24/04/2025,07:30:09,8674886293973,0x65bd,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11514,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1e08,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:30:08
24/04/2025,08:19:54,24/04/2025,07:30:24,8674886293973,0x65be,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11514,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1e17,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:30:23
24/04/2025,08:19:55,24/04/2025,07:30:39,8674886293973,0x65bf,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1e26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:30:38
24/04/2025,08:19:55,24/04/2025,07:30:54,8674886293973,0x65c0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1e35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:30:53
24/04/2025,08:19:56,24/04/2025,07:31:09,8674886293973,0x65c1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11522,0001,-,01,00,21,12,-,-,01,0.0,010a,0x024a,-23.329979,-51.177734,07e904180a1f08,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:31:08
24/04/2025,08:19:57,24/04/2025,07:31:24,8674886293973,0x65c3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11511,0001,-,01,00,22,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a1f17,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:31:23
24/04/2025,08:19:58,24/04/2025,07:31:39,8674886293973,0x65c5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11446,0001,-,01,00,22,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a1f26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:31:38
24/04/2025,08:19:58,24/04/2025,07:31:54,8674886293973,0x65c6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11480,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a1f35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:31:53
24/04/2025,08:19:59,24/04/2025,07:32:09,8674886293973,0x65c7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2009,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:32:09
24/04/2025,08:19:59,24/04/2025,07:32:24,8674886293973,0x65c8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2018,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:32:24
24/04/2025,08:20:00,24/04/2025,07:32:39,8674886293973,0x65c9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2027,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:32:39
24/04/2025,08:20:00,24/04/2025,07:32:54,8674886293973,0x65ca,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11481,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2036,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:32:54
24/04/2025,08:20:01,24/04/2025,07:33:09,8674886293973,0x65cb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11515,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2108,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:33:08
24/04/2025,08:20:01,24/04/2025,07:33:24,8674886293973,0x65cc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2117,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:33:23
24/04/2025,08:20:02,24/04/2025,07:33:39,8674886293973,0x65cd,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2126,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:33:38
24/04/2025,08:20:02,24/04/2025,07:33:54,8674886293973,0x65ce,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2135,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:33:53
24/04/2025,08:20:03,24/04/2025,07:34:09,8674886293973,0x65d0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2208,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:34:08
24/04/2025,08:20:03,24/04/2025,07:34:24,8674886293973,0x65d1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2217,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:34:23
24/04/2025,08:20:04,24/04/2025,07:34:39,8674886293973,0x65d2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2226,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:34:38
24/04/2025,08:20:04,24/04/2025,07:34:54,8674886293973,0x65d3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2235,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:34:53
24/04/2025,08:20:05,24/04/2025,07:35:09,8674886293973,0x65d4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11528,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2308,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:35:08
24/04/2025,08:20:05,24/04/2025,07:35:24,8674886293973,0x65d5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11519,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2317,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:35:23
24/04/2025,08:20:06,24/04/2025,07:35:39,8674886293973,0x65d6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2326,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:35:38
24/04/2025,08:20:06,24/04/2025,07:35:54,8674886293973,0x65d7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2333,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:35:51
24/04/2025,08:20:07,24/04/2025,07:36:09,8674886293973,0x65d8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2408,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:36:08
24/04/2025,08:20:07,24/04/2025,07:36:24,8674886293973,0x65da,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2417,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:36:23
24/04/2025,08:20:08,24/04/2025,07:36:39,8674886293973,0x65db,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11518,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2426,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:36:38
24/04/2025,08:20:08,24/04/2025,07:36:54,8674886293973,0x65dc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11436,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2435,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:36:53
24/04/2025,08:20:09,24/04/2025,07:37:09,8674886293973,0x65dd,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11447,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2508,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:37:08
24/04/2025,08:20:09,24/04/2025,07:37:24,8674886293973,0x65de,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2517,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:37:23
24/04/2025,08:20:10,24/04/2025,07:37:39,8674886293973,0x65df,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2526,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:37:38
24/04/2025,08:20:10,,,,0x669e,HBD
24/04/2025,08:20:11,24/04/2025,07:37:54,8674886293973,0x65e0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11451,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2535,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:37:53
24/04/2025,08:20:11,24/04/2025,07:38:09,8674886293973,0x65e1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11445,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2608,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:38:08
24/04/2025,08:20:12,24/04/2025,07:38:24,8674886293973,0x65e2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11445,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2617,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:38:23
24/04/2025,08:20:12,24/04/2025,07:38:39,8674886293973,0x65e3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2626,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:38:38
24/04/2025,08:20:13,24/04/2025,07:38:54,8674886293973,0x65e4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2635,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:38:53
24/04/2025,08:20:13,24/04/2025,07:39:09,8674886293973,0x65e5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11465,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2708,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:39:08
24/04/2025,08:20:14,24/04/2025,07:39:24,8674886293973,0x65e6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2717,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:39:23
24/04/2025,08:20:14,24/04/2025,07:39:39,8674886293973,0x65e7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2726,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:39:38
24/04/2025,08:20:15,24/04/2025,07:39:54,8674886293973,0x65e8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2735,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:39:53
24/04/2025,08:20:15,24/04/2025,07:40:09,8674886293973,0x65e9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11464,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2808,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:40:08
24/04/2025,08:20:16,24/04/2025,07:40:24,8674886293973,0x65ea,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2817,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:40:23
24/04/2025,08:20:16,24/04/2025,07:40:39,8674886293973,0x65eb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2826,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:40:38
24/04/2025,08:20:17,24/04/2025,07:40:54,8674886293973,0x65ec,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2835,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:40:53
24/04/2025,08:20:17,24/04/2025,07:41:09,8674886293973,0x65ee,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2908,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:41:08
24/04/2025,08:20:18,24/04/2025,07:41:24,8674886293973,0x65f0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2917,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:41:23
24/04/2025,08:20:18,24/04/2025,07:41:39,8674886293973,0x65f1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2926,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:41:38
24/04/2025,08:20:19,24/04/2025,07:41:54,8674886293973,0x65f2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2935,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:41:53
24/04/2025,08:20:19,24/04/2025,07:42:09,8674886293973,0x65f3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11438,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2a06,0724,0006,c4a7,07a71434,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:42:06
24/04/2025,08:20:20,24/04/2025,07:42:24,8674886293973,0x65f4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2a15,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:42:21
24/04/2025,08:20:20,24/04/2025,07:42:39,8674886293973,0x65f5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2a26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:42:38
24/04/2025,08:20:21,24/04/2025,07:42:54,8674886293973,0x65f6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2a35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:42:53
24/04/2025,08:20:21,24/04/2025,07:43:09,8674886293973,0x65f7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11444,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2b09,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:43:09
24/04/2025,08:20:22,24/04/2025,07:43:24,8674886293973,0x65f8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11478,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2b18,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:43:24
24/04/2025,08:20:22,24/04/2025,07:43:39,8674886293973,0x65f9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11478,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2b27,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:43:39
24/04/2025,08:20:23,24/04/2025,07:43:54,8674886293973,0x65fa,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2b36,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:43:54
24/04/2025,08:20:23,24/04/2025,07:44:09,8674886293973,0x65fb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2c08,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:44:08
24/04/2025,08:20:24,24/04/2025,07:44:24,8674886293973,0x65fc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11357,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2c17,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:44:23
24/04/2025,08:20:24,24/04/2025,07:44:39,8674886293973,0x65fd,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2c26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:44:38
24/04/2025,08:20:25,24/04/2025,07:44:54,8674886293973,0x65fe,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2c35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:44:53
24/04/2025,08:20:25,24/04/2025,07:45:09,8674886293973,0x65ff,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2d08,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:45:08
24/04/2025,08:20:26,24/04/2025,07:45:24,8674886293973,0x6600,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2d17,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:45:23
24/04/2025,08:20:26,24/04/2025,07:45:39,8674886293973,0x6601,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2d26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:45:38
24/04/2025,08:20:27,24/04/2025,07:45:54,8674886293973,0x6602,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2d35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:45:53
24/04/2025,08:20:27,24/04/2025,07:46:09,8674886293973,0x6604,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11506,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2e08,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:46:08
24/04/2025,08:20:28,-, -, -, 0x6605,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
24/04/2025,08:20:28,24/04/2025,07:46:24,8674886293973,0x6607,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11506,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2e17,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:46:23
24/04/2025,08:20:29,24/04/2025,07:46:39,8674886293973,0x6608,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2e26,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:46:38
24/04/2025,08:20:29,24/04/2025,07:46:54,8674886293973,0x6609,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11448,0001,-,01,00,21,12,-,-,01,0.0,010a,0x0251,-23.329798,-51.17763,07e904180a2e35,0724,0006,c4a7,07a7140c,0x0.1,0x20.4,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-24 10:46:53
